province,city,year,month,price
北京,密云,2016,03,18445
北京,密云,2016,02,17313
北京,密云,2016,01,17097
北京,门头沟,2016,12,39484
北京,门头沟,2016,11,39590
北京,门头沟,2016,10,37936
北京,门头沟,2016,09,30543
北京,门头沟,2016,08,27724
北京,门头沟,2016,07,26096
北京,门头沟,2016,06,25027
北京,门头沟,2016,05,24886
北京,门头沟,2016,04,24541
北京,门头沟,2016,03,24048
北京,门头沟,2016,02,23182
北京,门头沟,2016,01,22858
北京,房山,2016,12,26104
北京,房山,2016,11,25896
北京,房山,2016,10,23377
北京,房山,2016,09,19900
北京,房山,2016,08,19411
北京,房山,2016,07,19128
北京,房山,2016,06,18994
北京,房山,2016,05,18779
北京,房山,2016,04,18751
北京,房山,2016,03,18357
北京,房山,2016,02,17881
北京,房山,2016,01,17766
北京,顺义,2016,12,40827
北京,顺义,2016,11,40567
北京,顺义,2016,10,36934
北京,顺义,2016,09,32740
北京,顺义,2016,08,31185
北京,顺义,2016,07,30528
北京,顺义,2016,06,29832
北京,顺义,2016,05,29565
北京,顺义,2016,04,29106
北京,顺义,2016,03,27186
北京,顺义,2016,02,24921
北京,顺义,2016,01,24571
北京,大兴,2016,12,43626
北京,大兴,2016,11,42947
北京,大兴,2016,10,41801
北京,大兴,2016,09,37066
北京,大兴,2016,08,34557
北京,大兴,2016,07,32967
北京,大兴,2016,06,31830
北京,大兴,2016,05,31024
北京,大兴,2016,04,30328
北京,大兴,2016,03,28833
北京,大兴,2016,02,28002
北京,大兴,2016,01,27459
北京,昌平,2016,12,37404
北京,昌平,2016,11,36934
北京,昌平,2016,10,34629
北京,昌平,2016,09,31106
北京,昌平,2016,08,29252
北京,昌平,2016,07,28228
北京,昌平,2016,06,27837
北京,昌平,2016,05,27529
北京,昌平,2016,04,26578
北京,昌平,2016,03,25188
北京,昌平,2016,02,24218
北京,昌平,2016,01,24136
北京,石景山,2016,12,52270
北京,石景山,2016,11,52371
北京,石景山,2016,10,49832
北京,石景山,2016,09,43491
北京,石景山,2016,08,40784
北京,石景山,2016,07,39887
北京,石景山,2016,06,39090
北京,石景山,2016,05,38103
北京,石景山,2016,04,37285
北京,石景山,2016,03,35081
北京,石景山,2016,02,33902
北京,石景山,2016,01,33482
北京,通州,2016,12,50554
北京,通州,2016,11,50305
北京,通州,2016,10,47966
北京,通州,2016,09,42484
北京,通州,2016,08,39739
北京,通州,2016,07,38378
北京,通州,2016,06,37113
北京,通州,2016,05,36731
北京,通州,2016,04,36229
北京,通州,2016,03,33926
北京,通州,2016,02,30828
北京,通州,2016,01,29858
北京,丰台,2016,12,60195
北京,丰台,2016,11,59064
北京,丰台,2016,10,55927
北京,丰台,2016,09,48908
北京,丰台,2016,08,45777
北京,丰台,2016,07,44329
北京,丰台,2016,06,43109
北京,丰台,2016,05,42309
北京,丰台,2016,04,41377
北京,丰台,2016,03,39442
北京,丰台,2016,02,37481
北京,丰台,2016,01,37917
北京,西城,2016,12,112984
北京,西城,2016,11,111573
北京,西城,2016,10,110094
北京,西城,2016,09,102176
北京,西城,2016,08,99524
北京,西城,2016,07,98469
北京,西城,2016,06,99936
北京,西城,2016,05,98884
北京,西城,2016,04,98723
北京,西城,2016,03,93125
北京,西城,2016,02,86510
北京,西城,2016,01,84561
北京,东城,2016,12,104372
北京,东城,2016,11,104246
北京,东城,2016,10,97507
北京,东城,2016,09,90025
北京,东城,2016,08,88150
北京,东城,2016,07,86909
北京,东城,2016,06,85579
北京,东城,2016,05,84511
北京,东城,2016,04,81890
北京,东城,2016,03,76142
北京,东城,2016,02,69099
北京,东城,2016,01,67284
北京,海淀,2016,12,85041
北京,海淀,2016,11,84166
北京,海淀,2016,10,79553
北京,海淀,2016,09,74601
北京,海淀,2016,08,71958
北京,海淀,2016,07,70693
北京,海淀,2016,06,70236
北京,海淀,2016,05,69935
北京,海淀,2016,04,69570
北京,海淀,2016,03,64622
北京,海淀,2016,02,59469
北京,海淀,2016,01,58025
北京,朝阳,2016,12,70278
北京,朝阳,2016,11,69027
北京,朝阳,2016,10,64868
北京,朝阳,2016,09,59485
北京,朝阳,2016,08,56975
北京,朝阳,2016,07,55645
北京,朝阳,2016,06,54906
北京,朝阳,2016,05,54324
北京,朝阳,2016,04,53363
北京,朝阳,2016,03,50231
北京,朝阳,2016,02,47062
北京,朝阳,2016,01,46153
北京,延庆,2015,12,6463
北京,延庆,2015,11,6186
北京,延庆,2015,10,6540
北京,延庆,2015,09,6464
北京,延庆,2015,08,8321
北京,延庆,2015,07,15560
北京,延庆,2015,06,20265
北京,延庆,2015,05,9418
北京,延庆,2015,04,9299
北京,延庆,2015,03,9456
北京,延庆,2015,02,8512
北京,延庆,2015,01,5062
北京,平谷,2015,12,15534
北京,平谷,2015,11,15534
北京,平谷,2015,10,30462
北京,平谷,2015,09,40444
北京,平谷,2015,08,40444
北京,平谷,2015,07,40444
北京,平谷,2015,06,40444
北京,平谷,2015,05,39883
北京,平谷,2015,04,14110
北京,怀柔,2015,12,18788
北京,怀柔,2015,11,18598
北京,怀柔,2015,10,18724
北京,怀柔,2015,09,18619
北京,怀柔,2015,08,19577
北京,怀柔,2015,07,18311
北京,怀柔,2015,06,16854
北京,怀柔,2015,05,16954
北京,怀柔,2015,04,15290
北京,怀柔,2015,03,13407
北京,怀柔,2015,02,16103
北京,怀柔,2015,01,16510
北京,密云,2015,12,16123
北京,密云,2015,11,15829
北京,密云,2015,10,15640
北京,密云,2015,09,15699
北京,密云,2015,08,15821
北京,密云,2015,07,15921
北京,密云,2015,06,15926
北京,密云,2015,05,15746
北京,密云,2015,04,15677
北京,密云,2015,03,15707
北京,密云,2015,02,15674
北京,密云,2015,01,15609
北京,门头沟,2015,12,22081
北京,门头沟,2015,11,22282
北京,门头沟,2015,10,22331
北京,门头沟,2015,09,22357
北京,门头沟,2015,08,22367
北京,门头沟,2015,07,21870
北京,门头沟,2015,06,21858
北京,门头沟,2015,05,21418
北京,门头沟,2015,04,20730
北京,门头沟,2015,03,20122
北京,门头沟,2015,02,20115
北京,门头沟,2015,01,20525
北京,房山,2015,12,17023
北京,房山,2015,11,16936
北京,房山,2015,10,17020
北京,房山,2015,09,17175
北京,房山,2015,08,17309
北京,房山,2015,07,17379
北京,房山,2015,06,17324
北京,房山,2015,05,17233
北京,房山,2015,04,16923
北京,房山,2015,03,16830
北京,房山,2015,02,16433
北京,房山,2015,01,16688
北京,顺义,2015,12,23225
北京,顺义,2015,11,23369
北京,顺义,2015,10,23156
北京,顺义,2015,09,22885
北京,顺义,2015,08,22510
北京,顺义,2015,07,22232
北京,顺义,2015,06,22057
北京,顺义,2015,05,21769
北京,顺义,2015,04,21609
北京,顺义,2015,03,21526
北京,顺义,2015,02,21307
北京,顺义,2015,01,21372
北京,大兴,2015,12,26314
北京,大兴,2015,11,26089
北京,大兴,2015,10,25981
北京,大兴,2015,09,25774
北京,大兴,2015,08,25454
北京,大兴,2015,07,25137
北京,大兴,2015,06,25295
北京,大兴,2015,05,25617
北京,大兴,2015,04,25511
北京,大兴,2015,03,25046
北京,大兴,2015,02,24964
北京,大兴,2015,01,24928
北京,昌平,2015,12,23150
北京,昌平,2015,11,23047
北京,昌平,2015,10,23031
北京,昌平,2015,09,23276
北京,昌平,2015,08,23100
北京,昌平,2015,07,22879
北京,昌平,2015,06,22850
北京,昌平,2015,05,22658
北京,昌平,2015,04,22565
北京,昌平,2015,03,22061
北京,昌平,2015,02,21404
北京,昌平,2015,01,21464
北京,石景山,2015,12,32427
北京,石景山,2015,11,32366
北京,石景山,2015,10,32051
北京,石景山,2015,09,31864
北京,石景山,2015,08,31814
北京,石景山,2015,07,31847
北京,石景山,2015,06,32075
北京,石景山,2015,05,32069
北京,石景山,2015,04,32264
北京,石景山,2015,03,32649
北京,石景山,2015,02,34914
北京,石景山,2015,01,35326
北京,通州,2015,12,27121
北京,通州,2015,11,26606
北京,通州,2015,10,26195
北京,通州,2015,09,25550
北京,通州,2015,08,24882
北京,通州,2015,07,23595
北京,通州,2015,06,22983
北京,通州,2015,05,22902
北京,通州,2015,04,23039
北京,通州,2015,03,22669
北京,通州,2015,02,22171
北京,通州,2015,01,22392
北京,丰台,2015,12,35691
北京,丰台,2015,11,35533
北京,丰台,2015,10,35279
北京,丰台,2015,09,35124
北京,丰台,2015,08,34926
北京,丰台,2015,07,35053
北京,丰台,2015,06,35099
北京,丰台,2015,05,35167
北京,丰台,2015,04,35454
北京,丰台,2015,03,35801
北京,丰台,2015,02,37242
北京,丰台,2015,01,36883
北京,西城,2015,12,78804
北京,西城,2015,11,78466
北京,西城,2015,10,78124
北京,西城,2015,09,77061
北京,西城,2015,08,73869
北京,西城,2015,07,72395
北京,西城,2015,06,70846
北京,西城,2015,05,69669
北京,西城,2015,04,69367
北京,西城,2015,03,67395
北京,西城,2015,02,71546
北京,西城,2015,01,65758
北京,东城,2015,12,64244
北京,东城,2015,11,64099
北京,东城,2015,10,62787
北京,东城,2015,09,61985
北京,东城,2015,08,61065
北京,东城,2015,07,59824
北京,东城,2015,06,59177
北京,东城,2015,05,58478
北京,东城,2015,04,57495
北京,东城,2015,03,56163
北京,东城,2015,02,55120
北京,东城,2015,01,54643
北京,海淀,2015,12,56264
北京,海淀,2015,11,55602
北京,海淀,2015,10,54836
北京,海淀,2015,09,54470
北京,海淀,2015,08,53856
北京,海淀,2015,07,53221
北京,海淀,2015,06,52435
北京,海淀,2015,05,51551
北京,海淀,2015,04,50872
北京,海淀,2015,03,49935
北京,海淀,2015,02,48797
北京,海淀,2015,01,49451
北京,朝阳,2015,12,44308
北京,朝阳,2015,11,43887
北京,朝阳,2015,10,43654
北京,朝阳,2015,09,43504
北京,朝阳,2015,08,43202
北京,朝阳,2015,07,43071
北京,朝阳,2015,06,42994
北京,朝阳,2015,05,42837
北京,朝阳,2015,04,42690
北京,朝阳,2015,03,43033
北京,朝阳,2015,02,44021
北京,朝阳,2015,01,43855
北京,延庆,2014,12,8447
北京,延庆,2014,11,8560
北京,延庆,2014,10,8653
北京,延庆,2014,09,8945
北京,延庆,2014,08,9939
北京,延庆,2014,07,9322
北京,延庆,2014,06,12195
北京,延庆,2014,05,12743
北京,延庆,2014,04,12875
北京,延庆,2014,03,12184
北京,延庆,2014,02,9841
北京,延庆,2014,01,9841
北京,平谷,2014,07,8278
北京,平谷,2014,06,8207
北京,平谷,2014,05,8264
北京,平谷,2014,04,8333
北京,怀柔,2014,12,16617
北京,怀柔,2014,11,14339
北京,怀柔,2014,10,14193
北京,怀柔,2014,09,14266
北京,怀柔,2014,08,14623
北京,怀柔,2014,07,14784
北京,怀柔,2014,06,15517
北京,怀柔,2014,05,15038
北京,怀柔,2014,04,15750
北京,怀柔,2014,03,28779
北京,怀柔,2014,02,34133
北京,怀柔,2014,01,18569
北京,密云,2014,12,15620
北京,密云,2014,11,15550
北京,密云,2014,10,15839
北京,密云,2014,09,16212
北京,密云,2014,08,16437
北京,密云,2014,07,16967
北京,密云,2014,06,17203
北京,密云,2014,05,17497
北京,密云,2014,04,17731
北京,密云,2014,03,17571
北京,密云,2014,02,17218
北京,密云,2014,01,16933
北京,门头沟,2014,12,20763
北京,门头沟,2014,11,21032
北京,门头沟,2014,10,21220
北京,门头沟,2014,09,21918
北京,门头沟,2014,08,22658
北京,门头沟,2014,07,23665
北京,门头沟,2014,06,24353
北京,门头沟,2014,05,24811
北京,门头沟,2014,04,25000
北京,门头沟,2014,03,25208
北京,门头沟,2014,02,24907
北京,门头沟,2014,01,24695
北京,房山,2014,12,17571
北京,房山,2014,11,17860
北京,房山,2014,10,17888
北京,房山,2014,09,18268
北京,房山,2014,08,18819
北京,房山,2014,07,19040
北京,房山,2014,06,19514
北京,房山,2014,05,20054
北京,房山,2014,04,20141
北京,房山,2014,03,20350
北京,房山,2014,02,20004
北京,房山,2014,01,19675
北京,顺义,2014,12,21677
北京,顺义,2014,11,21795
北京,顺义,2014,10,21860
北京,顺义,2014,09,21901
北京,顺义,2014,08,21996
北京,顺义,2014,07,22398
北京,顺义,2014,06,23443
北京,顺义,2014,05,24103
北京,顺义,2014,04,24271
北京,顺义,2014,03,24529
北京,顺义,2014,02,24676
北京,顺义,2014,01,24710
北京,大兴,2014,12,24984
北京,大兴,2014,11,24612
北京,大兴,2014,10,24398
北京,大兴,2014,09,24587
北京,大兴,2014,08,25082
北京,大兴,2014,07,25754
北京,大兴,2014,06,26880
北京,大兴,2014,05,27942
北京,大兴,2014,04,28169
北京,大兴,2014,03,28434
北京,大兴,2014,02,28152
北京,大兴,2014,01,27971
北京,昌平,2014,12,21582
北京,昌平,2014,11,21561
北京,昌平,2014,10,21554
北京,昌平,2014,09,21989
北京,昌平,2014,08,22736
北京,昌平,2014,07,23504
北京,昌平,2014,06,24787
北京,昌平,2014,05,25793
北京,昌平,2014,04,26000
北京,昌平,2014,03,26681
北京,昌平,2014,02,26639
北京,昌平,2014,01,26385
北京,石景山,2014,12,35639
北京,石景山,2014,11,33559
北京,石景山,2014,10,31078
北京,石景山,2014,09,30916
北京,石景山,2014,08,31880
北京,石景山,2014,07,33371
北京,石景山,2014,06,34741
北京,石景山,2014,05,35748
北京,石景山,2014,04,35932
北京,石景山,2014,03,35506
北京,石景山,2014,02,35198
北京,石景山,2014,01,35072
北京,通州,2014,12,22196
北京,通州,2014,11,22389
北京,通州,2014,10,22390
北京,通州,2014,09,22730
北京,通州,2014,08,23126
北京,通州,2014,07,23419
北京,通州,2014,06,24308
北京,通州,2014,05,25114
北京,通州,2014,04,25183
北京,通州,2014,03,25132
北京,通州,2014,02,24982
北京,通州,2014,01,24817
北京,丰台,2014,12,36672
北京,丰台,2014,11,36684
北京,丰台,2014,10,36169
北京,丰台,2014,09,36545
北京,丰台,2014,08,36893
北京,丰台,2014,07,37700
北京,丰台,2014,06,38999
北京,丰台,2014,05,39427
北京,丰台,2014,04,39426
北京,丰台,2014,03,39431
北京,丰台,2014,02,39382
北京,丰台,2014,01,39210
北京,西城,2014,12,65921
北京,西城,2014,11,65496
北京,西城,2014,10,66678
北京,西城,2014,09,67491
北京,西城,2014,08,67633
北京,西城,2014,07,68668
北京,西城,2014,06,68177
北京,西城,2014,05,67563
北京,西城,2014,04,67932
北京,西城,2014,03,67554
北京,西城,2014,02,67001
北京,西城,2014,01,66955
北京,东城,2014,12,55626
北京,东城,2014,11,54748
北京,东城,2014,10,53766
北京,东城,2014,09,55294
北京,东城,2014,08,55080
北京,东城,2014,07,55763
北京,东城,2014,06,57284
北京,东城,2014,05,57857
北京,东城,2014,04,58791
北京,东城,2014,03,59263
北京,东城,2014,02,58859
北京,东城,2014,01,58573
北京,海淀,2014,12,49300
北京,海淀,2014,11,49030
北京,海淀,2014,10,48903
北京,海淀,2014,09,49841
北京,海淀,2014,08,49392
北京,海淀,2014,07,50335
北京,海淀,2014,06,52357
北京,海淀,2014,05,53403
北京,海淀,2014,04,53745
北京,海淀,2014,03,54226
北京,海淀,2014,02,54296
北京,海淀,2014,01,54017
北京,朝阳,2014,12,44090
北京,朝阳,2014,11,44096
北京,朝阳,2014,10,43938
北京,朝阳,2014,09,43924
北京,朝阳,2014,08,44177
北京,朝阳,2014,07,43444
北京,朝阳,2014,06,44553
北京,朝阳,2014,05,45007
北京,朝阳,2014,04,45002
北京,朝阳,2014,03,45161
北京,朝阳,2014,02,44964
北京,朝阳,2014,01,44836
北京,北京,2017,12,57768
北京,北京,2017,11,57662
北京,北京,2017,10,58077
北京,北京,2017,09,58931
北京,北京,2017,08,53921
北京,北京,2017,07,51382
北京,北京,2017,06,51155
北京,北京,2017,05,53049
北京,北京,2017,04,54704
北京,北京,2017,03,61613
北京,北京,2017,02,59531
北京,北京,2017,01,58064
北京,北京,2018,12,59868
北京,北京,2018,11,59602
北京,北京,2018,10,59943
北京,北京,2018,09,59913
北京,北京,2018,08,59376
北京,北京,2018,07,58355
北京,北京,2018,06,58166
北京,北京,2018,05,57931
北京,北京,2018,04,57839
北京,北京,2018,03,57717
北京,北京,2018,02,57557
北京,北京,2018,01,57523
北京,北京,2019,05,59944
北京,北京,2019,04,59993
北京,北京,2019,03,60487
北京,北京,2019,02,60125
北京,北京,2019,01,60017
北京,北京周边,2017,12,18406
北京,北京周边,2017,11,19052
北京,北京周边,2017,10,19007
北京,北京周边,2017,09,19329
北京,北京周边,2017,08,19790
北京,北京周边,2017,07,19280
北京,北京周边,2017,06,20373
北京,北京周边,2017,05,20385
北京,北京周边,2017,04,20156
北京,北京周边,2017,03,19546
北京,北京周边,2017,02,18616
北京,北京周边,2017,01,18544
北京,延庆,2017,12,25408
北京,延庆,2017,11,26213
北京,延庆,2017,10,26547
北京,延庆,2017,09,27446
北京,延庆,2017,08,27653
北京,延庆,2017,07,24894
北京,延庆,2017,06,26635
北京,延庆,2017,05,28300
北京,延庆,2017,04,27871
北京,延庆,2017,03,26108
北京,延庆,2017,02,21640
北京,延庆,2017,01,20316
北京,北京周边,2019,05,14706
北京,北京周边,2019,04,14875
北京,北京周边,2019,03,15113
北京,北京周边,2019,02,15413
北京,北京周边,2019,01,14495
北京,延庆,2019,05,25462
北京,延庆,2019,04,25338
北京,延庆,2019,03,24246
北京,延庆,2019,02,24203
北京,延庆,2019,01,24160
北京,平谷,2019,05,24521
北京,平谷,2019,04,24525
北京,平谷,2019,03,23907
北京,平谷,2019,02,23039
北京,平谷,2019,01,24120
北京,怀柔,2019,05,32164
北京,怀柔,2019,04,32057
北京,怀柔,2019,03,32279
北京,怀柔,2019,02,32053
北京,怀柔,2019,01,32310
北京,密云,2019,05,25712
北京,密云,2019,04,25659
北京,密云,2019,03,25293
北京,密云,2019,02,25385
北京,密云,2019,01,25492
北京,门头沟,2019,05,40554
北京,门头沟,2019,04,40525
北京,门头沟,2019,03,40855
北京,门头沟,2019,02,40225
北京,门头沟,2019,01,40438
北京,房山,2019,05,30804
北京,房山,2019,04,30762
北京,房山,2019,03,30876
北京,房山,2019,02,30203
北京,房山,2019,01,29908
北京,顺义,2019,05,43788
北京,顺义,2019,04,43707
北京,顺义,2019,03,43947
北京,顺义,2019,02,42976
北京,顺义,2019,01,42899
北京,大兴,2019,05,45032
北京,大兴,2019,04,44995
北京,大兴,2019,03,44800
北京,大兴,2019,02,44547
北京,大兴,2019,01,44421
北京,昌平,2019,05,42784
北京,昌平,2019,04,42768
北京,昌平,2019,03,42696
北京,昌平,2019,02,42340
北京,昌平,2019,01,42545
北京,石景山,2019,05,52254
北京,石景山,2019,04,52049
北京,石景山,2019,03,52655
北京,石景山,2019,02,52164
北京,石景山,2019,01,52794
北京,通州,2019,05,49097
北京,通州,2019,04,48962
北京,通州,2019,03,48486
北京,通州,2019,02,48379
北京,通州,2019,01,48613
北京,丰台,2019,05,60878
北京,丰台,2019,04,60792
北京,丰台,2019,03,61326
北京,丰台,2019,02,61017
北京,丰台,2019,01,60757
北京,西城,2019,05,120301
北京,西城,2019,04,120324
北京,西城,2019,03,119837
北京,西城,2019,02,121759
北京,西城,2019,01,119598
北京,东城,2019,05,102647
北京,东城,2019,04,102061
北京,东城,2019,03,99316
北京,东城,2019,02,100108
北京,东城,2019,01,100024
北京,海淀,2019,05,90440
北京,海淀,2019,04,90427
北京,海淀,2019,03,89396
北京,海淀,2019,02,89442
北京,海淀,2019,01,89301
北京,朝阳,2019,05,74265
北京,朝阳,2019,04,74456
北京,朝阳,2019,03,74705
北京,朝阳,2019,02,75091
北京,朝阳,2019,01,74379
北京,北京周边,2018,12,14394
北京,北京周边,2018,11,13551
北京,北京周边,2018,10,13617
北京,北京周边,2018,09,13878
北京,北京周边,2018,08,14835
北京,北京周边,2018,07,16238
北京,北京周边,2018,06,16039
北京,北京周边,2018,05,16128
北京,北京周边,2018,04,16616
北京,北京周边,2018,03,17039
北京,北京周边,2018,02,17621
北京,北京周边,2018,01,17754
北京,延庆,2018,12,25023
北京,延庆,2018,11,25583
北京,延庆,2018,10,25736
北京,延庆,2018,09,24908
北京,延庆,2018,08,24867
北京,延庆,2018,07,24572
北京,延庆,2018,06,24477
北京,延庆,2018,05,24281
北京,延庆,2018,04,24152
北京,延庆,2018,03,24360
北京,延庆,2018,02,23882
北京,延庆,2018,01,24563
北京,平谷,2018,12,24810
北京,平谷,2018,11,25148
北京,平谷,2018,10,26229
北京,平谷,2018,09,25994
北京,平谷,2018,08,25744
北京,平谷,2018,07,24898
北京,平谷,2018,06,25235
北京,平谷,2018,05,24511
北京,平谷,2018,04,24683
北京,平谷,2018,03,24897
北京,平谷,2018,02,24521
北京,平谷,2018,01,26454
北京,怀柔,2018,12,32205
北京,怀柔,2018,11,32688
北京,怀柔,2018,10,32654
北京,怀柔,2018,09,33238
北京,怀柔,2018,08,33751
北京,怀柔,2018,07,33448
北京,怀柔,2018,06,33334
北京,怀柔,2018,05,33460
北京,怀柔,2018,04,33703
北京,怀柔,2018,03,34527
北京,怀柔,2018,02,35020
北京,怀柔,2018,01,34998
北京,密云,2018,12,25372
北京,密云,2018,11,25817
北京,密云,2018,10,26061
北京,密云,2018,09,25825
北京,密云,2018,08,25810
北京,密云,2018,07,25878
北京,密云,2018,06,25917
北京,密云,2018,05,25797
北京,密云,2018,04,25973
北京,密云,2018,03,26333
北京,密云,2018,02,26250
北京,密云,2018,01,26906
北京,门头沟,2018,12,39487
北京,门头沟,2018,11,40648
北京,门头沟,2018,10,40678
北京,门头沟,2018,09,42046
北京,门头沟,2018,08,41321
北京,门头沟,2018,07,42272
北京,门头沟,2018,06,41740
北京,门头沟,2018,05,41905
北京,门头沟,2018,04,42142
北京,门头沟,2018,03,42258
北京,门头沟,2018,02,41748
北京,门头沟,2018,01,42449
北京,房山,2018,12,30330
北京,房山,2018,11,30967
北京,房山,2018,10,31534
北京,房山,2018,09,31576
北京,房山,2018,08,31524
北京,房山,2018,07,31424
北京,房山,2018,06,30935
北京,房山,2018,05,30646
北京,房山,2018,04,30664
北京,房山,2018,03,30832
北京,房山,2018,02,30715
北京,房山,2018,01,31046
北京,顺义,2018,12,42792
北京,顺义,2018,11,42771
北京,顺义,2018,10,42941
北京,顺义,2018,09,42936
北京,顺义,2018,08,43081
北京,顺义,2018,07,42555
北京,顺义,2018,06,42204
北京,顺义,2018,05,42288
北京,顺义,2018,04,42258
北京,顺义,2018,03,42292
北京,顺义,2018,02,41794
北京,顺义,2018,01,42518
北京,大兴,2018,12,44618
北京,大兴,2018,11,45700
北京,大兴,2018,10,46438
北京,大兴,2018,09,46651
北京,大兴,2018,08,45962
北京,大兴,2018,07,44962
北京,大兴,2018,06,44632
北京,大兴,2018,05,44589
北京,大兴,2018,04,44504
北京,大兴,2018,03,44337
北京,大兴,2018,02,44306
北京,大兴,2018,01,44733
北京,昌平,2018,12,42878
北京,昌平,2018,11,43375
北京,昌平,2018,10,43996
北京,昌平,2018,09,43519
北京,昌平,2018,08,42919
北京,昌平,2018,07,41755
北京,昌平,2018,06,41277
北京,昌平,2018,05,41070
北京,昌平,2018,04,40653
北京,昌平,2018,03,40303
北京,昌平,2018,02,39216
北京,昌平,2018,01,40992
北京,石景山,2018,12,52233
北京,石景山,2018,11,52959
北京,石景山,2018,10,54183
北京,石景山,2018,09,54288
北京,石景山,2018,08,54081
北京,石景山,2018,07,54059
北京,石景山,2018,06,54434
北京,石景山,2018,05,54300
北京,石景山,2018,04,53956
北京,石景山,2018,03,53826
北京,石景山,2018,02,51215
北京,石景山,2018,01,54099
北京,通州,2018,12,48556
北京,通州,2018,11,48581
北京,通州,2018,10,49339
北京,通州,2018,09,48744
北京,通州,2018,08,47340
北京,通州,2018,07,46882
北京,通州,2018,06,46509
北京,通州,2018,05,44385
北京,通州,2018,04,44904
北京,通州,2018,03,44396
北京,通州,2018,02,38663
北京,通州,2018,01,44959
北京,丰台,2018,12,60583
北京,丰台,2018,11,60583
北京,丰台,2018,10,61298
北京,丰台,2018,09,61076
北京,丰台,2018,08,60899
北京,丰台,2018,07,60243
北京,丰台,2018,06,59155
北京,丰台,2018,05,58676
北京,丰台,2018,04,58845
北京,丰台,2018,03,59028
北京,丰台,2018,02,58531
北京,丰台,2018,01,59258
北京,西城,2018,12,119214
北京,西城,2018,11,118330
北京,西城,2018,10,121827
北京,西城,2018,09,121745
北京,西城,2018,08,118891
北京,西城,2018,07,114241
北京,西城,2018,06,113413
北京,西城,2018,05,110339
北京,西城,2018,04,109225
北京,西城,2018,03,110751
北京,西城,2018,02,108002
北京,西城,2018,01,112756
北京,东城,2018,12,102432
北京,东城,2018,11,102732
北京,东城,2018,10,103860
北京,东城,2018,09,103694
北京,东城,2018,08,103366
北京,东城,2018,07,103252
北京,东城,2018,06,103062
北京,东城,2018,05,102587
北京,东城,2018,04,101819
北京,东城,2018,03,101135
北京,东城,2018,02,102017
北京,东城,2018,01,102917
北京,海淀,2018,12,90353
北京,海淀,2018,11,90970
北京,海淀,2018,10,91574
北京,海淀,2018,09,91354
北京,海淀,2018,08,90271
北京,海淀,2018,07,89519
北京,海淀,2018,06,88588
北京,海淀,2018,05,87503
北京,海淀,2018,04,87021
北京,海淀,2018,03,87544
北京,海淀,2018,02,84173
北京,海淀,2018,01,86889
北京,朝阳,2018,12,74312
北京,朝阳,2018,11,74399
北京,朝阳,2018,10,76059
北京,朝阳,2018,09,76208
北京,朝阳,2018,08,74733
北京,朝阳,2018,07,74688
北京,朝阳,2018,06,74169
北京,朝阳,2018,05,73377
北京,朝阳,2018,04,72735
北京,朝阳,2018,03,72500
北京,朝阳,2018,02,74920
北京,朝阳,2018,01,73412
北京,怀柔,2017,12,35627
北京,怀柔,2017,11,35982
北京,怀柔,2017,10,36518
北京,怀柔,2017,09,37578
北京,怀柔,2017,08,38287
北京,怀柔,2017,07,39060
北京,怀柔,2017,06,39381
北京,怀柔,2017,05,39403
北京,怀柔,2017,04,38679
北京,怀柔,2017,03,34713
北京,怀柔,2017,02,30225
北京,怀柔,2017,01,28814
北京,密云,2017,12,27454
北京,密云,2017,11,27819
北京,密云,2017,10,28241
北京,密云,2017,09,28508
北京,密云,2017,08,28938
北京,密云,2017,07,29191
北京,密云,2017,06,29231
北京,密云,2017,05,29151
北京,密云,2017,04,29060
北京,密云,2017,03,27401
北京,密云,2017,02,25771
北京,密云,2017,01,25274
北京,门头沟,2017,12,42526
北京,门头沟,2017,11,42849
北京,门头沟,2017,10,43705
北京,门头沟,2017,09,44837
北京,门头沟,2017,08,46242
北京,门头沟,2017,07,47460
北京,门头沟,2017,06,47372
北京,门头沟,2017,05,52779
北京,门头沟,2017,04,54935
北京,门头沟,2017,03,46897
北京,门头沟,2017,02,42612
北京,门头沟,2017,01,40610
北京,房山,2017,12,32040
北京,房山,2017,11,32213
北京,房山,2017,10,32691
北京,房山,2017,09,33555
北京,房山,2017,08,34814
北京,房山,2017,07,35781
北京,房山,2017,06,37596
北京,房山,2017,05,38722
北京,房山,2017,04,36726
北京,房山,2017,03,33296
北京,房山,2017,02,29544
北京,房山,2017,01,27807
北京,顺义,2017,12,42948
北京,顺义,2017,11,43339
北京,顺义,2017,10,43684
北京,顺义,2017,09,44078
北京,顺义,2017,08,44142
北京,顺义,2017,07,44691
北京,顺义,2017,06,45557
北京,顺义,2017,05,46255
北京,顺义,2017,04,46808
北京,顺义,2017,03,43583
北京,顺义,2017,02,41438
北京,顺义,2017,01,41052
北京,大兴,2017,12,45089
北京,大兴,2017,11,45688
北京,大兴,2017,10,46844
北京,大兴,2017,09,48047
北京,大兴,2017,08,48873
北京,大兴,2017,07,49492
北京,大兴,2017,06,49843
北京,大兴,2017,05,51665
北京,大兴,2017,04,51489
北京,大兴,2017,03,48890
北京,大兴,2017,02,45196
北京,大兴,2017,01,44056
北京,昌平,2017,12,41280
北京,昌平,2017,11,41439
北京,昌平,2017,10,41545
北京,昌平,2017,09,42040
北京,昌平,2017,08,41356
